0.000000E+00	9.140591E-41	9.140591E-41	9.140591E-41	9.140591E-41	9.140591E-41	9.140591E-41	9.140591E-41	9.140591E-41	9.140591E-41	
0.000000E+00	-3.693191E-42	-3.693191E-42	-3.693961E-42	-3.693191E-42	-3.693576E-42	-3.693576E-42	-3.693422E-42	-3.693422E-42	0.000000E+00	
0.000000E+00	-1.150947E-41	-1.150947E-41	-1.151731E-41	-1.150947E-41	-1.151283E-41	-1.151283E-41	-1.151171E-41	-1.151171E-41	0.000000E+00	
0.000000E+00	-9.972347E-41	-9.972347E-41	-1.004335E-40	-9.972347E-41	-1.000450E-40	-1.000450E-40	-9.978760E-41	-9.978760E-41	0.000000E+00	
0.000000E+00	2.191793E-41	2.191793E-41	2.191793E-41	2.191793E-41	2.191793E-41	2.191793E-41	2.191793E-41	2.191793E-41	2.191793E-41	
0.000000E+00	3.597499E-41	3.597499E-41	3.597499E-41	3.597499E-41	3.597499E-41	3.597499E-41	3.597499E-41	3.597499E-41	3.597499E-41	
0.000000E+00	-2.193010E-41	-2.193010E-41	-2.199036E-41	-2.193010E-41	-2.194814E-41	-2.194814E-41	-2.194212E-41	-2.194212E-41	0.000000E+00	
0.000000E+00	1.948758E-41	1.948758E-41	1.948758E-41	1.948758E-41	1.948758E-41	1.948758E-41	1.948758E-41	1.948758E-41	1.948758E-41	
0.000000E+00	1.913455E-40	1.913455E-40	1.913455E-40	1.913455E-40	1.913455E-40	1.913455E-40	1.913455E-40	1.913455E-40	1.913455E-40	
0.000000E+00	8.736949E-41	8.736949E-41	8.736949E-41	8.736949E-41	8.736949E-41	8.736949E-41	8.736949E-41	8.736949E-41	8.736949E-41	
0.000000E+00	-1.898836E-40	-1.898836E-40	-1.965756E-40	-1.898836E-40	-1.931716E-40	-1.931716E-40	-1.915135E-40	-1.915135E-40	0.000000E+00	
0.000000E+00	3.016482E-41	3.016482E-41	3.016482E-41	3.016482E-41	3.016482E-41	3.016482E-41	3.016482E-41	3.016482E-41	3.016482E-41	
0.000000E+00	-4.459274E-39	-4.459274E-39	1.783709E-38	1.783709E-38	1.783709E-38	1.783709E-38	1.783709E-38	1.783709E-38	1.783709E-38	
0.000000E+00	3.368908E-41	3.368908E-41	3.368908E-41	3.368908E-41	3.368908E-41	3.368908E-41	3.368908E-41	3.368908E-41	3.368908E-41	
0.000000E+00	1.242551E-40	1.242551E-40	1.242551E-40	1.242551E-40	1.242551E-40	1.242551E-40	1.242551E-40	1.242551E-40	1.242551E-40	
0.000000E+00	5.284613E-41	5.284613E-41	5.284613E-41	5.284613E-41	5.284613E-41	5.284613E-41	5.284613E-41	5.284613E-41	5.284613E-41	
0.000000E+00	-7.144371E-40	-7.144371E-40	2.857749E-39	2.857749E-39	2.857749E-39	2.857749E-39	2.857749E-39	2.857749E-39	2.857749E-39	
0.000000E+00	-1.308248E-41	-1.308248E-41	-1.311177E-41	-1.308248E-41	-1.309418E-41	-1.309418E-41	-1.309418E-41	-1.309418E-41	0.000000E+00	
0.000000E+00	3.899418E-40	3.899418E-40	3.899418E-40	3.899418E-40	3.899418E-40	3.899418E-40	3.899418E-40	3.899418E-40	3.899418E-40	
0.000000E+00	6.470775E-40	6.470775E-40	6.470775E-40	6.470775E-40	6.470775E-40	6.470775E-40	6.470775E-40	6.470775E-40	6.470775E-40	
0.000000E+00	-1.802181E-40	-1.802181E-40	-1.912929E-40	-1.802181E-40	-1.860947E-40	-1.860947E-40	-1.811716E-40	-1.811716E-40	0.000000E+00	
0.000000E+00	3.099148E-41	3.099148E-41	3.099148E-41	3.099148E-41	3.099148E-41	3.099148E-41	3.099148E-41	3.099148E-41	3.099148E-41	
0.000000E+00	1.269695E-40	1.269695E-40	1.269695E-40	1.269695E-40	1.269695E-40	1.269695E-40	1.269695E-40	1.269695E-40	1.269695E-40	
0.000000E+00	-2.115315E-41	-2.115315E-41	-2.131367E-41	-2.115315E-41	-2.122420E-41	-2.122420E-41	-2.117087E-41	-2.117087E-41	0.000000E+00	
0.000000E+00	-7.201685E-41	-7.201685E-41	-7.463564E-41	-7.201685E-41	-7.311634E-41	-7.311634E-41	-7.274613E-41	-7.274613E-41	0.000000E+00	
0.000000E+00	-2.293297E-40	-2.293297E-40	-2.568493E-40	-2.293297E-40	-2.395982E-40	-2.395982E-40	-2.360747E-40	-2.360747E-40	0.000000E+00	
0.000000E+00	-2.183257E-41	-2.183257E-41	-2.207104E-41	-2.183257E-41	-2.191149E-41	-2.191149E-41	-2.185882E-41	-2.185882E-41	0.000000E+00	
0.000000E+00	-1.019854E-41	-1.019854E-41	-1.028335E-41	-1.019854E-41	-1.024784E-41	-1.024784E-41	-1.021961E-41	-1.021961E-41	0.000000E+00	
